wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,release_year,adjusted_box_office
19787914,/m/0bwhdbl,scream 4,2011-04-11,97138686.0,111.0,['English'],['United States of America'],"['Parody', 'Thriller', 'Horror', 'Mystery', 'Horror Comedy', 'Slasher', 'Teen']",tt1262416,6.2,176285.0,Neve Campbell,Courteney Cox,2011,99178598.40599999
5274269,/m/0db_xm,hulchul,2004-11-26,82436.0,142.0,['Hindi'],['India'],"['Romantic comedy', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Bollywood']",tt0437238,7.0,9550.0,Akshaye Khanna,Kareena Kapoor,2004,96389.99570031115
186856,/m/019k65,the omen,1976-06-25,60922980.0,111.0,"['Italian', 'Latin', 'English']","['United States of America', 'United Kingdom']","['Demonic child', 'Horror', 'Supernatural', 'Psychological thriller', 'Cult', 'Mystery']",tt0075005,7.5,138815.0,Gregory Peck,Lee Remick,1976,243984666.25781497
4515396,/m/0c6lk5,stormbreaker,2006-07-21,23937870.0,95.0,['English'],"['United States of America', 'United Kingdom', 'Germany']","['Thriller', 'Family Film', 'Action', 'Adventure', 'Spy']",tt0457495,5.1,25861.0,Alex Pettyfer,Mickey Rourke,2006,26719344.11700736
1380313,/m/04y1y1,my blue heaven,1990-08-17,23591472.0,95.0,['English'],['United States of America'],['Comedy'],tt0100212,6.2,22887.0,Steve Martin,Rick Moranis,1990,40036838.72243121
27850628,/m/0cc6q5d,lafangey parindey,2010-08-20,5000000.0,125.0,['Hindi'],['India'],"['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",tt1606267,5.2,2335.0,Neil Nitin Mukesh,Deepika Padukone,2010,5191784.999999999
2941852,/m/08f40v,ernest goes to camp,1987-05-22,23509382.0,92.0,['English'],['United States of America'],"['Family Film', 'Comedy', 'Slapstick']",tt0092974,5.5,12699.0,Jim Varney,Victoria Racimo,1987,45703771.512276664
6446044,/m/0g5pv3,for your eyes only,1981-06-24,195300000.0,127.0,"['Greek', 'Italian', 'English']",['United Kingdom'],"['Thriller', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",tt0082398,6.7,110231.0,Roger Moore,Carole Bouquet,1981,502815164.66491175
365039,/m/01_wsl,six days seven nights,1998-06-12,164839294.0,102.0,"['German', 'English']",['United States of America'],"['Romantic comedy', 'Adventure', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action']",tt0120828,5.9,84625.0,Harrison Ford,Anne Heche,1998,218541814.8336889
28763446,/m/0ddg_bs,colombiana,2011-07-27,60965854.0,107.0,"['English', 'Spanish']","['France', 'United States of America']","['Action/Adventure', 'Thriller', 'Action', 'Drama']",tt1657507,6.4,109610.0,Zoe Saldana,Michael Vartan,2011,62246136.933999985
32661656,/m/0h13q8j,oosaravelli,2011-10-06,39000000.0,161.0,['Telugu language'],['India'],"['Romance Film', 'Action', 'Comedy']",tt1890493,6.5,4016.0,N.T. Rama Rao Jr.,Tamannaah Bhatia,2011,39818999.99999999
11448113,/m/06x8g2,friday after next,2002-11-22,33526835.0,88.0,['English'],['United States of America'],"['Buddy film', 'Comedy']",tt0293815,5.8,30766.0,Ice Cube,Mike Epps,2002,40466285.42234242
4515733,/m/0c6m5_,extreme prejudice,1987-04-24,11307844.0,104.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action/Adventure', 'Western', 'Drama', 'Action']",tt0092997,6.6,9076.0,Nick Nolte,Powers Boothe,1987,21983186.051954433
31972917,/m/0gvrx5s,creature,2011-09-09,533235.0,93.0,['English'],['United States of America'],['Horror'],tt1686018,3.6,3115.0,Mehcad Brooks,Serinda Swan,2011,544432.9349999999
2795282,/m/0834qx,runaway,1984-12-14,6770587.0,100.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Science Fiction', 'Action', 'Film adaptation']",tt0088024,5.9,14884.0,Tom Selleck,Cynthia Rhodes,1984,14862967.471698191
944471,/m/03s44q,newsies,1992-04-10,2819485.0,121.0,['English'],['United States of America'],"['Family Drama', 'Musical', 'Period piece', 'Drama', 'Family Film', 'Musical Drama']",tt0104990,6.9,22999.0,Christian Bale,Bill Pullman,1992,4398658.8737679375
7771844,/m/0kvgyb,"suddenly, last summer",1959-12-22,6375000.0,113.0,['English'],['United States of America'],"['Thriller', 'Mystery', 'Drama']",tt0053318,7.5,17815.0,Elizabeth Taylor,Katharine Hepburn,1959,48498732.79646614
971217,/m/03vhs5,twisted,2004-02-27,40954603.0,97.0,['English'],"['United States of America', 'Germany']","['Thriller', 'Crime Thriller', 'Crime Fiction', 'Psychological thriller', 'Mystery']",tt0315297,5.3,23542.0,Ashley Judd,Samuel L. Jackson,2004,47887015.46748932
476640,/m/02f4wh,celtic pride,1996-04-19,9255027.0,91.0,['English'],['United States of America'],"['Sports', 'Comedy', 'Slapstick']",tt0115851,5.3,10742.0,Damon Wayans,Daniel Stern,1996,12853668.049008286
18555435,/m/02758w3,i served the king of england,2007-01-11,7319210.0,118.0,"['Czech', 'Italian', 'Korean', 'French', 'English', 'German']","['Slovakia', 'Hungary', 'Czech Republic', 'Germany']","['World cinema', 'Period piece', 'Drama', 'Comedy', 'War film', 'Romance Film']",tt0284363,7.3,8294.0,Ivan Barnev,Oldrich Kaiser,2007,7985991.863458419
2043990,/m/06h5k7,spy hard,1996-05-24,26960191.0,95.0,['English'],['United States of America'],"['Parody', 'Crime Fiction', 'Action/Adventure', 'Comedy', 'Action', 'Spy']",tt0117723,5.3,41032.0,Leslie Nielsen,Nicollette Sheridan,1996,37443147.99425877
545187,/m/02nlfw,volcano,1997-04-25,122823468.0,103.0,['English'],['United States of America'],"['Disaster', 'Thriller', 'Action', 'Drama', 'Action/Adventure']",tt0120461,5.5,83526.0,Tommy Lee Jones,Anne Heche,1997,166583042.17019954
492540,/m/02g_hn,toys,1992-12-18,23278931.0,122.0,['English'],['United States of America'],"['Fantasy', 'Adventure', 'Comedy']",tt0105629,5.1,34050.0,Robin Williams,Michael Gambon,1992,36317297.809699826
22667247,/m/05znbh7,bodyguards and assassins,2009-12-18,5837674.0,138.0,"['Standard Cantonese', 'English', 'Standard Mandarin', 'Cantonese']","['Hong Kong', 'China']","['Thriller', 'Action Thrillers', 'Adventure', 'World cinema', 'History', 'Historical fiction', 'Action/Adventure', 'Period piece', 'Martial Arts Film', 'Drama', 'Action', 'Chinese Movies']",tt1403130,6.8,8642.0,Xueqi Wang,Tony Ka Fai Leung,2009,6122205.558234178
14104063,/m/03ctstx,just tell me what you want,1980-01-18,2086905.0,112.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Comedy']",tt0080975,5.4,760.0,Ali MacGraw,Alan King,1980,5931682.228680954
682275,/m/032kr9,the preacher's wife,1996-12-13,48102795.0,124.0,['English'],['United States of America'],"['Family Drama', 'Heavenly Comedy', 'Romantic fantasy', 'Fantasy', 'Drama', 'Romantic drama', 'Family Film', 'Romance Film']",tt0117372,5.7,13958.0,Denzel Washington,Whitney Houston,1996,66806651.04050973
277713,/m/01pk7l,the tuxedo,2002-09-27,104391623.0,99.0,['English'],['United States of America'],"['Science Fiction', 'Action Comedy', 'Action/Adventure', 'Martial Arts Film', 'Comedy', 'Action']",tt0290095,5.4,89893.0,Jackie Chan,Jennifer Love Hewitt,2002,125998806.98609234
27504596,/m/0b_zwzj,white night,2009-11-19,6171057.0,135.0,['Korean'],['South Korea'],"['Thriller', 'Mystery', 'Romance Film']",tt1533114,6.5,1469.0,Han Suk-kyu,Son Ye-jin,2009,6471837.835682489
441280,/m/028xm3,dungeons & dragons,2000-12-08,33807409.0,107.0,['English'],['United States of America'],"['Action/Adventure', 'Sword and sorcery', 'Mockumentary', 'Fantasy', 'Sword and sorcery films']",tt0190374,3.7,36702.0,Justin Whalin,Jeremy Irons,2000,42870642.11956001
2501824,/m/07j9t1,the scout,1994-09-30,2694234.0,101.0,['English'],['United States of America'],"['Sports', 'Comedy-drama', 'Comedy']",tt0111094,5.4,7057.0,Albert Brooks,Brendan Fraser,1994,3958151.113154672
10466696,/m/02qdzp9,caramel,2007-08-09,14248749.0,96.0,"['French', 'Arabic']","['France', 'Lebanon']","['LGBT', 'Romantic comedy', 'Slice of life story', 'World cinema', 'Ensemble Film', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0825236,7.1,14779.0,Nadine Labaki,Joanna Moukarzel,2007,15546813.60125769
570240,/m/02r3tq,all monsters attack,1969-12-20,2399280.0,70.0,"['Japanese', 'English']",['Japan'],"['Cult', 'Fantasy', 'Science Fiction', 'Japanese Movies', 'Monster']",tt0064373,3.9,5756.0,Kenji Sahara,Machiko Naka,1969,14359590.986402689
2448736,/m/07dvtc,lone wolf mcquade,1983-04-15,12232628.0,105.0,"['English', 'Spanish']",['United States of America'],"['Crime Fiction', 'Thriller', 'Action Thrillers', 'Action/Adventure', 'Martial Arts Film', 'Drama', 'Action']",tt0085862,6.3,14456.0,Chuck Norris,David Carradine,1983,28196050.0116539
6480541,/m/0g6z31,american anthem,1986-06-27,4845724.0,102.0,['English'],['United States of America'],"['Sports', 'Romantic drama', 'Action']",tt0090631,4.9,1822.0,Mitchell Gaylord,Tiny Wells,1986,9806639.956352962
3343617,/m/096v5f,a little princess,1995-05-10,10015449.0,97.0,"['French', 'English']",['United States of America'],"['Drama', 'Family Film', 'Family Drama', 'Fantasy']",tt0113670,7.6,37400.0,Liesel Matthews,Eleanor Bron,1995,14285329.339566683
22558707,/m/05zz_pf,tormented,2009-05-22,1362653.0,91.0,['English'],['United Kingdom'],"['Black comedy', 'Horror', 'Comedy', 'Teen']",tt1100053,5.1,6590.0,Alex Pettyfer,April Pearson,2009,1429069.4839322097
20479465,/m/04z_5x2,oye lucky! lucky oye!,2008-11-28,1700000.0,135.0,['Hindi'],['India'],"['Bollywood', 'Musical', 'Comedy', 'World cinema']",tt1292703,7.7,18377.0,Abhay Deol,Paresh Rawal,2008,1813167.5714729994
2045991,/m/06h9xs,now and then,1995-10-20,37591674.0,102.0,['English'],['United States of America'],"['Crime Fiction', 'Ensemble Film', 'Indie', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Romance Film', 'Teen']",tt0114011,6.8,33171.0,Christina Ricci,Demi Moore,1995,53618109.73383481
2243660,/m/06yr6d,d.c. cab,1983-12-16,16134627.0,100.0,['English'],['United States of America'],"['Action/Adventure', 'Action', 'Comedy', 'Workplace Comedy']",tt0085387,5.5,5359.0,Max Gail,Adam Baldwin,1983,37190107.45780721
3450583,/m/09d3b7,a star is born,1976-12-17,80000000.0,139.0,['English'],['United States of America'],"['Romance Film', 'Musical', 'Drama', 'Indie', 'Romantic drama']",tt0075265,6.1,13603.0,Barbra Streisand,Kris Kristofferson,1976,320384414.889508
7362782,/m/0kv5zr,woman on the beach,2006-08-31,749147.0,127.0,['Korean'],['South Korea'],"['World cinema', 'Comedy film', 'Comedy-drama', 'Drama', 'Romantic drama', 'Romance Film']",tt0835787,6.8,1446.0,Kim Seung-woo,Go Hyun-jung,2006,836194.5522815402
1136182,/m/049cgk,the secret garden,1993-08-13,31181347.0,106.0,['English'],"['United States of America', 'United Kingdom']","['Drama', 'Family Film', 'Family Drama', 'Coming of age']",tt0108071,7.3,45619.0,Kate Maberly,Maggie Smith,1993,47091773.34677242
2485103,/m/07h5_c,vice squad,1982-01-22,5568880.0,97.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Indie', 'Action/Adventure', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",tt0084861,6.4,3070.0,Season Hubley,Gary Swanson,1982,13349644.552949307
532618,/m/02mc5v,scary movie 2,2001-07-04,141220678.0,89.0,['English'],"['United States of America', 'Canada']","['Parody', 'Horror', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Haunted House Film']",tt0257106,5.4,179186.0,Anna Faris,Marlon Wayans,2001,174541631.9139085
26514248,/m/0bh8g44,the house on carroll street,1988-03-04,459824.0,101.0,['English'],['United States of America'],"['Thriller', 'Period piece', 'Drama', 'Suspense', 'Political thriller', 'Romance Film', 'Political drama']",tt0095333,6.1,2865.0,Kelly McGillis,Jeff Daniels,1988,856252.7187120666
2372994,/m/0779m1,the general's daughter,1999-06-18,149705852.0,116.0,['English'],"['United States of America', 'Germany']","['Crime Fiction', 'Mystery', 'Thriller', 'Drama', 'Crime Thriller']",tt0144214,6.4,64807.0,John Travolta,Madeleine Stowe,1999,194395780.77098185
6954370,/m/0gynbw,the other sister,1999-02-26,27807627.0,129.0,['English'],['United States of America'],"['Romantic comedy', 'Family Drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",tt0123209,6.4,13200.0,Juliette Lewis,Diane Keaton,1999,36108711.114734754
4179778,/m/0bngmw,heart condition,1990-02-02,4134992.0,100.0,['English'],['United States of America'],"['Buddy film', 'Heavenly Comedy', 'Drama', 'Comedy', 'Fantasy', 'Fantasy Comedy']",tt0099750,5.5,4111.0,Bob Hoskins,Denzel Washington,1990,7017451.383387322
2037403,/m/06gtp2,light of day,1987-02-06,10490000.0,107.0,['English'],['United States of America'],"['Musical', 'Family Drama', 'Drama', 'Musical Drama', 'Indie']",tt0093415,5.6,3333.0,Michael J. Fox,Gena Rowlands,1987,20393243.989305303
32683873,/m/0h3tqgl,the odd life of timothy green,2012-08-15,50466747.0,104.0,['English'],['United States of America'],"['Fantasy', 'Drama', 'Comedy']",tt1462769,6.6,49060.0,Jennifer Garner,Joel Edgerton,2012,50466747.0
7330661,/m/0kv57c,deck the halls,2006-11-22,47231070.0,93.0,['English'],['United States of America'],"['Christmas movie', 'Family Film', 'Comedy']",tt0790604,5.1,33565.0,Matthew Broderick,Danny DeVito,2006,52719110.44485006
1356982,/m/04wdfw,sabrina,1995-12-15,53458319.0,127.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",tt0114319,6.3,45245.0,Harrison Ford,Julia Ormond,1995,76249171.93973182
1073955,/m/043ncp,soul food,1997-09-26,43700855.0,115.0,['English'],['United States of America'],"['Drama', 'Ensemble Film', 'Family Drama', 'Comedy-drama', 'Domestic Comedy']",tt0120169,7.0,9200.0,Vanessa Williams,Vivica A. Fox,1997,59270605.93451714
4143719,/m/0blfnd,i'll do anything,1994-02-04,10209111.0,115.0,['English'],['United States of America'],"['Drama', 'Comedy', 'Domestic Comedy']",tt0110097,5.5,2913.0,Nick Nolte,Albert Brooks,1994,14998401.79767964
10328139,/m/02q8ms8,the brothers bloom,2008-09-09,5530764.0,109.0,"['French', 'Japanese', 'Czech', 'English']",['United States of America'],"['Crime Fiction', 'Romantic comedy', 'Crime Comedy', 'Indie', 'Action/Adventure', 'Drama', 'Comedy', 'Romance Film', 'Action', 'Adventure']",tt0844286,6.7,53011.0,Rachel Weisz,Adrien Brody,2008,5898942.311923701
350629,/m/01z6yp,altered states,1980-12-25,19853892.0,104.0,"['English', 'Spanish']",['United States of America'],"['Science Fiction', 'Horror', 'Surrealism', 'Creature Film', 'Psychological thriller', 'Cult', 'Drama', 'Film adaptation']",tt0080360,6.9,39533.0,William Hurt,Blair Brown,1980,56431403.607998915
4018828,/m/0bcs_f,rv,2006-04-28,87528173.0,99.0,['English'],"['United States of America', 'United Kingdom', 'Germany']","['Road movie', 'Family Film', 'Comedy', 'Adventure']",tt0449089,5.6,64470.0,Robin Williams,Cheryl Hines,2006,97698557.73800896
21404478,/m/05f5gxy,one week,2008-09-08,488697.0,94.0,['English'],['Canada'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie', 'Adventure']",tt1104806,7.0,12109.0,Joshua Jackson,Peter Spence,2008,521229.1486330237
320502,/m/01vg4x,panic,2000-12-01,779137.0,93.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Comedy', 'Indie']",tt0194218,6.6,9272.0,William H. Macy,Neve Campbell,2000,988011.340623815
9822793,/m/02pt7wb,death wish,1974-07-24,22000000.0,93.0,"['Italian', 'German', 'English']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Film adaptation', 'Crime Thriller', 'Action']",tt0071402,6.9,45130.0,Charles Bronson,Hope Lange,1974,102371350.79224423
6257968,/m/0fz8lt,something to talk about,1995-08-04,50865589.0,106.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Domestic Comedy']",tt0114496,5.7,16034.0,Julia Roberts,Dennis Quaid,1995,72551084.92051035
5767035,/m/0f3kpd,welcome,2007-12-21,36500000.0,152.0,['Hindi'],['India'],"['Romantic comedy', 'Crime Fiction', 'World cinema', 'Musical', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film', 'Bollywood']",tt0488798,7.1,26465.0,Akshay Kumar,Katrina Kaif,2007,39825159.13824474
243204,/m/01k8d3,caligula,1979-08-14,23438120.0,148.0,"['Italian', 'English']","['United States of America', 'Italy']","['LGBT', 'Biographical film', 'Erotica', 'Adult', 'Costume drama', 'Historical fiction', 'Epic', 'Period piece', 'Drama', 'Biopic [feature]', 'Romance Film', 'Historical Epic', 'Political drama', 'Historical drama', 'Sexploitation']",tt0080491,5.3,39363.0,Malcolm McDowell,Peter O'Toole,1979,74879732.13084708
633832,/m/02yy9r,dirty pretty things,2002-09-05,13904766.0,93.0,"['French', 'Somali', 'English', 'Spanish']",['United Kingdom'],"['Thriller', 'Crime Fiction', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller']",tt0301199,7.2,44443.0,Chiwetel Ejiofor,Audrey Tautou,2002,16782801.88651516
2311219,/m/072x7s,munich,2005-12-23,130358911.0,164.0,"['Arabic', 'Italian', 'English', 'French', 'Hebrew', 'Greek', 'Russian', 'German']","['United States of America', 'France', 'Canada']","['Thriller', 'Docudrama', 'Sports', 'Period piece', 'Drama', 'Political thriller', 'Spy', 'Political drama', 'Airplanes and airports']",tt0408306,7.5,243185.0,Eric Bana,Daniel Craig,2005,149143688.087976
1118809,/m/047ndx,crocodile dundee ii,1988-05-19,239606210.0,108.0,['English'],"['United States of America', 'Australia']","['Action/Adventure', 'Action', 'Adventure Comedy', 'Adventure', 'Comedy']",tt0092493,5.7,61651.0,Paul Hogan,Linda Kozlowski,1988,446178252.4026461
9321960,/m/0284jm7,ten 'til noon,2007-03-30,6404.0,88.0,['English'],['United States of America'],"['Thriller', 'Crime Thriller', 'Suspense', 'Indie']",tt0438486,5.5,1321.0,Alfonso Freeman,Rick D. Wasserman,2007,6987.4060033238175
23135176,/m/064n1pz,the girl with the dragon tattoo,2009-02-27,104384415.0,152.0,"['Swedish', 'English']","['Norway', 'Denmark', 'Sweden', 'Germany']","['Crime Fiction', 'Thriller', 'Detective fiction', 'World cinema', 'Detective', 'Mystery', 'Crime Thriller']",tt1132620,7.8,225076.0,Michael Nyqvist,Noomi Rapace,2009,109472170.88621654
4694464,/m/0chqw3,adam & steve,2005-04-24,330116.0,99.0,['English'],['United States of America'],"['Romantic comedy', 'LGBT', 'Indie', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",tt0372122,5.8,3313.0,Craig Chester,Malcolm Gets,2005,377685.8625096238
26342915,/m/0bbzkgx,touching home,2008-04-29,116353.0,108.0,['English'],['United States of America'],"['Sports', 'Family Drama', 'Drama', 'Indie']",tt0860870,5.7,800.0,Ed Harris,Brad Dourif,2008,124098.52143741053
897540,/m/03mvtj,s1m0ne,2002-08-23,19576023.0,117.0,['English'],['United States of America'],"['Drama', 'Science Fiction', 'Fantasy', 'Comedy']",tt0258153,6.1,62966.0,Al Pacino,Catherine Keener,2002,23627906.843945745
26717073,/m/0bmch_x,unknown,2011-02-16,136123083.0,111.0,"['Arabic', 'German', 'English', 'Turkish']","['United States of America', 'Canada', 'France', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Mystery', 'Action', 'Drama', 'Psychological thriller']",tt1401152,6.8,271377.0,Liam Neeson,Diane Kruger,2011,138981667.74299997
11883104,/m/02rwpv8,night game,1989-09-15,337812.0,95.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Drama']",tt0097971,5.0,1339.0,Roy Scheider,Karen Young,1989,601962.0475834246
